user_id,department,date,emails_sent,emails_received,avg_response_time_min,threads_initiated
U062,Marketing,2025-03-21,10,15,27.3,4
U063,Marketing,2025-03-21,10,11,46.8,6
U064,Engineering,2025-03-21,5,7,29.3,1
U065,Sales,2025-03-21,12,16,49.2,4
U066,Marketing,2025-03-21,8,19,34.9,2
U067,Engineering,2025-03-21,8,10,30.4,3
U068,Engineering,2025-03-21,7,20,25.1,2
U069,HR,2025-03-21,5,11,12.9,1
U070,Engineering,2025-03-21,5,14,41.7,2
U071,Engineering,2025-03-21,5,18,23.6,1
U072,Engineering,2025-03-21,7,17,11.5,2
U073,Marketing,2025-03-21,15,13,19.6,7
U074,Marketing,2025-03-21,6,16,20.7,4
U075,Sales,2025-03-21,14,18,8.5,4
U076,Engineering,2025-03-21,9,13,18.1,3
U077,Engineering,2025-03-21,4,9,18.0,4
U078,Engineering,2025-03-21,4,9,52.1,4
U079,Engineering,2025-03-21,5,13,24.1,2
U080,Sales,2025-03-21,13,15,25.1,6
U081,Sales,2025-03-21,13,15,12.5,6
U082,Sales,2025-03-21,6,10,68.5,2
U083,Marketing,2025-03-21,6,18,25.9,2
U084,Engineering,2025-03-21,4,10,25.9,2
U085,HR,2025-03-21,2,16,28.7,2
U086,Marketing,2025-03-21,10,17,20.6,4
U087,Sales,2025-03-21,17,22,19.2,6
U088,Engineering,2025-03-21,7,17,67.6,4
U089,Sales,2025-03-21,8,10,12.6,5
U090,Sales,2025-03-21,11,11,12.3,4
U091,Sales,2025-03-21,10,19,21.1,4
U092,Engineering,2025-03-21,8,14,56.1,2
U093,Engineering,2025-03-21,4,9,24.3,4
U094,Marketing,2025-03-21,7,14,20.1,2
U095,Finance,2025-03-21,8,13,61.6,4
U096,Sales,2025-03-21,12,21,25.8,4
U097,Engineering,2025-03-21,10,18,13.6,2
U098,Engineering,2025-03-21,4,12,18.4,2
U099,Sales,2025-03-21,12,16,26.6,4
U100,Finance,2025-03-21,8,11,28.3,3
U001,Engineering,2025-03-22,4,12,32.5,1
U002,Engineering,2025-03-22,1,12,37.0,2
U003,Engineering,2025-03-22,1,10,56.6,0
U004,Sales,2025-03-22,5,10,17.2,5
U005,Sales,2025-03-22,5,24,21.0,4
U006,Finance,2025-03-22,2,10,24.3,2
U007,Engineering,2025-03-22,3,12,53.9,3
U008,Sales,2025-03-22,5,23,11.9,1
U009,Marketing,2025-03-22,6,18,14.3,2
U010,Sales,2025-03-22,2,14,24.4,0
U011,HR,2025-03-22,2,6,30.0,4
U012,Finance,2025-03-22,5,9,19.7,2
U013,Sales,2025-03-22,2,20,43.1,4
U014,Sales,2025-03-22,3,12,17.6,2
U015,Sales,2025-03-22,3,18,24.8,2
U016,Engineering,2025-03-22,1,9,29.2,1
U017,HR,2025-03-22,2,12,23.4,4
U018,Sales,2025-03-22,3,14,18.6,1
U019,Sales,2025-03-22,8,14,9.8,4
U020,Engineering,2025-03-22,5,9,45.9,1
U021,Finance,2025-03-22,8,17,15.2,3
U022,Finance,2025-03-22,3,12,15.9,1
U023,Engineering,2025-03-22,3,9,21.1,1
U024,Finance,2025-03-22,2,11,29.6,0
U025,Marketing,2025-03-22,3,10,26.6,3
U026,Finance,2025-03-22,2,14,25.6,2
U027,Engineering,2025-03-22,2,6,61.5,2
U028,Engineering,2025-03-22,2,20,45.3,0
U029,Sales,2025-03-22,2,19,24.8,0
U030,Sales,2025-03-22,2,17,38.0,0
U031,Sales,2025-03-22,2,21,16.9,2
U032,HR,2025-03-22,1,15,16.4,2
U033,Engineering,2025-03-22,0,10,22.4,0
U034,Marketing,2025-03-22,6,16,17.5,2
U035,Finance,2025-03-22,3,15,48.0,4
U036,Engineering,2025-03-22,5,11,26.1,2
U037,Marketing,2025-03-22,5,16,15.7,1
U038,HR,2025-03-22,0,10,21.5,0
U039,Engineering,2025-03-22,2,10,31.6,0
U040,HR,2025-03-22,2,12,14.1,0
U041,Marketing,2025-03-22,0,12,63.4,4
U042,Marketing,2025-03-22,5,12,46.7,1
U043,HR,2025-03-22,4,11,19.9,1
U044,Engineering,2025-03-22,4,8,34.7,2
U045,Engineering,2025-03-22,2,9,12.3,0
U046,HR,2025-03-22,2,8,35.2,2
U047,Engineering,2025-03-22,4,11,24.1,1
U048,Engineering,2025-03-22,1,7,23.0,0
U049,Engineering,2025-03-22,0,11,18.4,0
U050,HR,2025-03-22,3,9,24.8,1
U051,Finance,2025-03-22,3,12,26.3,1
U052,HR,2025-03-22,1,10,6.5,3
U053,Marketing,2025-03-22,1,10,11.2,0
U054,Engineering,2025-03-22,0,12,36.1,0
U055,Engineering,2025-03-22,2,8,39.7,2
U056,Sales,2025-03-22,6,15,24.4,4
U057,Marketing,2025-03-22,2,17,16.7,0
U058,Marketing,2025-03-22,2,19,30.4,4
U059,Marketing,2025-03-22,7,10,23.0,4
U060,Engineering,2025-03-22,2,12,26.7,2
U061,Engineering,2025-03-22,1,11,49.9,0
U062,Marketing,2025-03-22,5,14,16.1,1
U063,Marketing,2025-03-22,3,10,5.9,1
U064,Engineering,2025-03-22,1,11,19.7,0
U065,Sales,2025-03-22,2,12,24.1,4
U066,Marketing,2025-03-22,2,9,18.6,2
U067,Engineering,2025-03-22,4,6,37.6,1
U068,Engineering,2025-03-22,2,8,18.6,2
U069,HR,2025-03-22,2,6,18.8,2
U070,Engineering,2025-03-22,1,11,20.5,1
U071,Engineering,2025-03-22,2,14,22.1,2
U072,Engineering,2025-03-22,3,9,104.9,3
U073,Marketing,2025-03-22,1,12,13.1,0
U074,Marketing,2025-03-22,5,17,19.0,3
U075,Sales,2025-03-22,4,15,19.2,3
U076,Engineering,2025-03-22,4,10,53.2,2
U077,Engineering,2025-03-22,3,13,37.3,4
U078,Engineering,2025-03-22,2,15,31.3,2
U079,Engineering,2025-03-22,4,8,18.9,1
U080,Sales,2025-03-22,7,14,22.9,5
U081,Sales,2025-03-22,3,20,8.9,2
U082,Sales,2025-03-22,3,11,15.2,1
U083,Marketing,2025-03-22,2,11,16.6,2
U084,Engineering,2025-03-22,1,14,31.3,1
U085,HR,2025-03-22,4,6,64.2,1
U086,Marketing,2025-03-22,5,13,23.2,2
U087,Sales,2025-03-22,9,17,29.2,5
U088,Engineering,2025-03-22,2,12,20.0,0
U089,Sales,2025-03-22,6,23,11.9,2
U090,Sales,2025-03-22,3,9,12.3,2
U091,Sales,2025-03-22,1,16,44.0,0
U092,Engineering,2025-03-22,1,12,35.7,3
U093,Engineering,2025-03-22,4,6,11.0,4
U094,Marketing,2025-03-22,3,6,39.0,1
U095,Finance,2025-03-22,5,14,38.4,3
U096,Sales,2025-03-22,1,8,11.2,1
U097,Engineering,2025-03-22,1,13,19.9,1
U098,Engineering,2025-03-22,1,14,15.8,0
U099,Sales,2025-03-22,1,17,32.4,0
U100,Finance,2025-03-22,3,11,14.0,2
U001,Engineering,2025-03-23,3,9,24.4,1
U002,Engineering,2025-03-23,1,4,13.1,0
U003,Engineering,2025-03-23,3,15,55.2,2
U004,Sales,2025-03-23,2,17,8.1,2
U005,Sales,2025-03-23,1,16,13.3,1
U006,Finance,2025-03-23,7,15,40.5,3
U007,Engineering,2025-03-23,2,10,37.7,2
U008,Sales,2025-03-23,3,15,17.2,2
U009,Marketing,2025-03-23,4,12,23.9,2
U010,Sales,2025-03-23,3,18,33.9,2
U011,HR,2025-03-23,1,11,22.9,0
U012,Finance,2025-03-23,3,9,34.6,2
U013,Sales,2025-03-23,3,13,21.5,2
U014,Sales,2025-03-23,3,15,8.2,1
U015,Sales,2025-03-23,2,17,27.9,2
U016,Engineering,2025-03-23,4,8,38.8,1
U017,HR,2025-03-23,3,10,23.8,2
U018,Sales,2025-03-23,2,13,35.7,2
U019,Sales,2025-03-23,4,14,22.0,1
U020,Engineering,2025-03-23,6,14,32.6,4
U021,Finance,2025-03-23,0,5,49.5,1
U022,Finance,2025-03-23,2,12,37.4,0
U023,Engineering,2025-03-23,3,13,16.8,1
U024,Finance,2025-03-23,3,14,21.4,1
U025,Marketing,2025-03-23,2,13,13.4,2
U026,Finance,2025-03-23,7,14,17.1,4
U027,Engineering,2025-03-23,0,14,20.0,2
U028,Engineering,2025-03-23,4,15,34.6,2
U029,Sales,2025-03-23,4,15,15.2,2
U030,Sales,2025-03-23,4,16,30.9,2
U031,Sales,2025-03-23,8,13,22.4,4
U032,HR,2025-03-23,2,12,27.3,2
U033,Engineering,2025-03-23,3,8,24.2,2
U034,Marketing,2025-03-23,2,9,22.0,0
U035,Finance,2025-03-23,0,7,37.8,2
U036,Engineering,2025-03-23,1,14,20.3,0
U037,Marketing,2025-03-23,0,4,40.8,0
U038,HR,2025-03-23,1,10,20.8,0
U039,Engineering,2025-03-23,1,7,31.1,1
U040,HR,2025-03-23,2,8,15.0,2
U041,Marketing,2025-03-23,4,11,15.0,1
U042,Marketing,2025-03-23,2,6,26.1,0
U043,HR,2025-03-23,2,11,20.7,0
U044,Engineering,2025-03-23,1,9,27.9,0
U045,Engineering,2025-03-23,2,8,49.1,0
U046,HR,2025-03-23,1,10,34.4,1
U047,Engineering,2025-03-23,1,6,14.9,1
U048,Engineering,2025-03-23,2,7,31.7,0
U049,Engineering,2025-03-23,3,6,34.6,1
U050,HR,2025-03-23,1,8,34.2,0
U051,Finance,2025-03-23,4,13,15.9,2
U052,HR,2025-03-23,1,5,14.0,1
U053,Marketing,2025-03-23,1,7,55.8,2
U054,Engineering,2025-03-23,2,12,28.1,2
U055,Engineering,2025-03-23,2,12,44.9,2
U056,Sales,2025-03-23,2,11,14.7,2
U057,Marketing,2025-03-23,3,15,29.4,4
U058,Marketing,2025-03-23,4,15,17.3,3
U059,Marketing,2025-03-23,4,13,11.6,4
U060,Engineering,2025-03-23,2,13,38.1,2
U061,Engineering,2025-03-23,2,9,22.2,0
U062,Marketing,2025-03-23,7,6,49.0,4
U063,Marketing,2025-03-23,4,14,16.8,3
U064,Engineering,2025-03-23,3,9,39.6,1
U065,Sales,2025-03-23,2,20,36.6,2
U066,Marketing,2025-03-23,3,12,9.5,3
U067,Engineering,2025-03-23,2,10,27.6,0
U068,Engineering,2025-03-23,1,9,23.6,2
U069,HR,2025-03-23,2,12,33.5,0
U070,Engineering,2025-03-23,4,15,20.0,1
U071,Engineering,2025-03-23,6,13,47.8,4
U072,Engineering,2025-03-23,3,13,14.8,2
U073,Marketing,2025-03-23,8,14,22.1,5
U074,Marketing,2025-03-23,4,11,52.5,2
U075,Sales,2025-03-23,4,13,39.0,2
U076,Engineering,2025-03-23,2,11,62.0,0
U077,Engineering,2025-03-23,1,12,44.8,1
U078,Engineering,2025-03-23,2,13,69.6,0
U079,Engineering,2025-03-23,0,11,26.4,1
U080,Sales,2025-03-23,4,16,19.9,1
U081,Sales,2025-03-23,2,21,19.4,2
U082,Sales,2025-03-23,7,13,36.8,3
U083,Marketing,2025-03-23,5,18,36.6,5
U084,Engineering,2025-03-23,3,14,29.0,3
U085,HR,2025-03-23,0,11,41.3,0
U086,Marketing,2025-03-23,2,15,33.3,2
U087,Sales,2025-03-23,2,22,22.4,2
U088,Engineering,2025-03-23,3,12,32.1,3
U089,Sales,2025-03-23,1,18,19.9,1
U090,Sales,2025-03-23,4,15,16.6,3
U091,Sales,2025-03-23,2,10,17.8,2
U092,Engineering,2025-03-23,1,9,45.2,1
U093,Engineering,2025-03-23,0,22,61.2,0
U094,Marketing,2025-03-23,7,17,7.8,3
U095,Finance,2025-03-23,7,12,38.2,3
U096,Sales,2025-03-23,6,24,19.7,2
U097,Engineering,2025-03-23,1,8,18.2,2
U098,Engineering,2025-03-23,2,14,24.4,2
U099,Sales,2025-03-23,5,13,13.9,1
U100,Finance,2025-03-23,2,8,8.2,2
U001,Engineering,2025-03-24,6,10,18.5,2
U002,Engineering,2025-03-24,6,14,16.6,2
U003,Engineering,2025-03-24,2,12,22.3,0
U004,Sales,2025-03-24,8,11,17.7,5
U005,Sales,2025-03-24,8,18,34.5,6
U006,Finance,2025-03-24,5,12,20.9,2
U007,Engineering,2025-03-24,10,14,28.5,4
U008,Sales,2025-03-24,14,19,16.8,4
U009,Marketing,2025-03-24,9,14,16.7,3
U010,Sales,2025-03-24,10,15,10.8,4
U011,HR,2025-03-24,6,13,57.6,2
U012,Finance,2025-03-24,7,15,42.9,7
U013,Sales,2025-03-24,13,19,20.9,8
U014,Sales,2025-03-24,10,24,17.6,4
U015,Sales,2025-03-24,9,10,23.2,3
U016,Engineering,2025-03-24,2,12,27.8,2
U017,HR,2025-03-24,6,10,22.8,2
U018,Sales,2025-03-24,8,15,38.9,2
U019,Sales,2025-03-24,7,14,9.2,3
U020,Engineering,2025-03-24,2,16,36.7,2
U021,Finance,2025-03-24,7,13,39.2,3
U022,Finance,2025-03-24,11,10,25.0,5
U023,Engineering,2025-03-24,9,13,24.0,5
U024,Finance,2025-03-24,5,16,45.8,3
U025,Marketing,2025-03-24,10,8,17.1,2
U026,Finance,2025-03-24,9,15,19.9,3
U027,Engineering,2025-03-24,5,19,16.0,3
U028,Engineering,2025-03-24,6,10,22.5,4
U029,Sales,2025-03-24,9,15,15.1,2
U030,Sales,2025-03-24,13,18,17.2,5
U031,Sales,2025-03-24,5,19,11.5,1
U032,HR,2025-03-24,2,8,15.1,0
U033,Engineering,2025-03-24,7,11,17.3,2
U034,Marketing,2025-03-24,8,16,42.8,2
U035,Finance,2025-03-24,4,12,20.9,1
U036,Engineering,2025-03-24,6,17,37.7,4
U037,Marketing,2025-03-24,6,10,22.9,2
U038,HR,2025-03-24,4,10,8.3,2
U039,Engineering,2025-03-24,4,12,24.3,1
U040,HR,2025-03-24,11,13,26.5,4
U041,Marketing,2025-03-24,7,17,28.5,3
U042,Marketing,2025-03-24,6,18,15.1,4
U043,HR,2025-03-24,7,14,14.9,5
U044,Engineering,2025-03-24,8,10,24.8,3
U045,Engineering,2025-03-24,5,13,25.5,3
U046,HR,2025-03-24,9,5,29.3,2
U047,Engineering,2025-03-24,7,14,33.5,3
U048,Engineering,2025-03-24,9,12,26.0,6
U049,Engineering,2025-03-24,7,9,24.7,2
U050,HR,2025-03-24,8,8,9.6,4
U051,Finance,2025-03-24,11,16,13.1,4
U052,HR,2025-03-24,6,10,7.1,4
U053,Marketing,2025-03-24,5,17,13.8,2
U054,Engineering,2025-03-24,4,8,73.3,1
U055,Engineering,2025-03-24,2,18,19.8,0
U056,Sales,2025-03-24,9,22,5.4,2
U057,Marketing,2025-03-24,7,13,16.0,2
U058,Marketing,2025-03-24,6,12,19.7,2
U059,Marketing,2025-03-24,10,12,17.4,4
U060,Engineering,2025-03-24,8,15,28.7,2
U061,Engineering,2025-03-24,4,8,27.1,2
U062,Marketing,2025-03-24,5,11,11.9,2
U063,Marketing,2025-03-24,11,12,13.1,4
U064,Engineering,2025-03-24,4,10,61.2,1
U065,Sales,2025-03-24,14,20,43.9,4
U066,Marketing,2025-03-24,12,21,50.2,4
U067,Engineering,2025-03-24,2,15,12.3,0
U068,Engineering,2025-03-24,4,15,22.1,2
U069,HR,2025-03-24,9,15,30.4,4
U070,Engineering,2025-03-24,3,12,81.3,2
U071,Engineering,2025-03-24,6,10,17.0,4
U072,Engineering,2025-03-24,7,11,28.0,2
U073,Marketing,2025-03-24,9,12,18.8,3
U074,Marketing,2025-03-24,4,8,14.5,1
U075,Sales,2025-03-24,9,17,33.4,2
U076,Engineering,2025-03-24,4,13,30.3,1
U077,Engineering,2025-03-24,7,11,29.7,3
U078,Engineering,2025-03-24,8,11,14.4,2
U079,Engineering,2025-03-24,6,11,23.0,2
U080,Sales,2025-03-24,11,18,52.4,5
U081,Sales,2025-03-24,8,16,12.9,3
U082,Sales,2025-03-24,15,16,13.0,6
U083,Marketing,2025-03-24,6,10,29.7,2
U084,Engineering,2025-03-24,6,14,39.2,4
U085,HR,2025-03-24,5,9,22.7,1
U086,Marketing,2025-03-24,13,18,35.3,5
U087,Sales,2025-03-24,12,15,21.1,3
U088,Engineering,2025-03-24,5,13,25.2,2
U089,Sales,2025-03-24,9,17,15.3,2
U090,Sales,2025-03-24,14,15,51.6,4
U091,Sales,2025-03-24,7,12,10.3,4
U092,Engineering,2025-03-24,4,21,20.0,1
U093,Engineering,2025-03-24,9,18,28.4,2
U094,Marketing,2025-03-24,6,14,28.1,2
U095,Finance,2025-03-24,9,11,31.2,3
U096,Sales,2025-03-24,6,19,34.3,4
U097,Engineering,2025-03-24,7,14,47.8,3
U098,Engineering,2025-03-24,6,9,67.0,2
U099,Sales,2025-03-24,9,17,20.5,2
U100,Finance,2025-03-24,8,8,18.3,3
U001,Engineering,2025-03-25,8,12,8.6,4
U002,Engineering,2025-03-25,8,8,28.8,3
U003,Engineering,2025-03-25,3,10,21.3,1
U004,Sales,2025-03-25,7,20,21.1,3
U005,Sales,2025-03-25,9,19,23.2,2
U006,Finance,2025-03-25,9,12,20.2,3
U007,Engineering,2025-03-25,7,8,16.9,2
U008,Sales,2025-03-25,9,17,13.6,3
U009,Marketing,2025-03-25,9,14,14.5,2
U010,Sales,2025-03-25,18,21,14.2,4
U011,HR,2025-03-25,3,7,12.6,3
U012,Finance,2025-03-25,8,10,20.4,2
U013,Sales,2025-03-25,12,22,24.7,3
U014,Sales,2025-03-25,12,18,24.4,4
U015,Sales,2025-03-25,8,17,18.2,4
U016,Engineering,2025-03-25,9,11,11.7,3
U017,HR,2025-03-25,2,9,20.5,2
U018,Sales,2025-03-25,13,18,9.7,3
U019,Sales,2025-03-25,9,18,26.1,2
U020,Engineering,2025-03-25,5,7,31.3,2
U021,Finance,2025-03-25,10,13,16.2,4
U022,Finance,2025-03-25,14,18,31.6,4
U023,Engineering,2025-03-25,7,11,49.8,6
U024,Finance,2025-03-25,7,8,21.4,4
U025,Marketing,2025-03-25,9,15,8.1,4
U026,Finance,2025-03-25,10,16,29.0,4
U027,Engineering,2025-03-25,6,16,29.1,2
U028,Engineering,2025-03-25,3,8,117.3,4
U029,Sales,2025-03-25,5,22,17.9,1
U030,Sales,2025-03-25,14,22,48.1,4
U031,Sales,2025-03-25,9,12,10.7,3
U032,HR,2025-03-25,5,9,32.4,2
U033,Engineering,2025-03-25,2,5,11.5,2
U034,Marketing,2025-03-25,8,17,73.7,4
U035,Finance,2025-03-25,7,11,29.5,2
U036,Engineering,2025-03-25,7,9,22.4,2
U037,Marketing,2025-03-25,6,19,14.1,2
U038,HR,2025-03-25,6,6,26.2,2
U039,Engineering,2025-03-25,8,10,33.9,4
U040,HR,2025-03-25,5,12,21.1,1
U041,Marketing,2025-03-25,11,17,58.9,4
U042,Marketing,2025-03-25,6,11,18.4,4
U043,HR,2025-03-25,4,10,28.2,1
U044,Engineering,2025-03-25,7,14,78.5,2
U045,Engineering,2025-03-25,10,11,35.9,4
U046,HR,2025-03-25,6,15,16.8,2
U047,Engineering,2025-03-25,7,11,21.9,4
U048,Engineering,2025-03-25,4,13,81.7,1
U049,Engineering,2025-03-25,8,13,35.3,2
U050,HR,2025-03-25,1,8,7.9,0
U051,Finance,2025-03-25,10,15,32.4,4
U052,HR,2025-03-25,3,17,24.4,5
U053,Marketing,2025-03-25,12,7,15.0,4
U054,Engineering,2025-03-25,10,9,43.6,4
U055,Engineering,2025-03-25,7,21,15.5,3
U056,Sales,2025-03-25,10,21,9.8,2
U057,Marketing,2025-03-25,10,24,48.1,6
U058,Marketing,2025-03-25,18,20,15.5,4
U059,Marketing,2025-03-25,3,9,16.1,2
U060,Engineering,2025-03-25,7,12,16.5,3
U061,Engineering,2025-03-25,5,13,26.8,3
U062,Marketing,2025-03-25,12,13,6.9,3
U063,Marketing,2025-03-25,5,16,15.5,2
U064,Engineering,2025-03-25,7,12,42.8,3
U065,Sales,2025-03-25,9,23,33.6,3
U066,Marketing,2025-03-25,5,10,35.3,3
U067,Engineering,2025-03-25,8,5,48.1,2
U068,Engineering,2025-03-25,8,13,19.4,3
U069,HR,2025-03-25,9,14,26.7,2
U070,Engineering,2025-03-25,4,18,13.7,3
U071,Engineering,2025-03-25,8,12,37.0,3
U072,Engineering,2025-03-25,5,13,13.8,3
U073,Marketing,2025-03-25,3,7,22.0,2
U074,Marketing,2025-03-25,8,19,20.6,2
U075,Sales,2025-03-25,13,19,26.9,3
U076,Engineering,2025-03-25,3,6,34.6,3
U077,Engineering,2025-03-25,2,15,41.9,2
U078,Engineering,2025-03-25,4,5,19.8,5
U079,Engineering,2025-03-25,3,12,58.6,2
U080,Sales,2025-03-25,12,16,17.8,5
U081,Sales,2025-03-25,4,19,4.3,3
U082,Sales,2025-03-25,13,19,15.6,7
U083,Marketing,2025-03-25,5,10,26.4,1
U084,Engineering,2025-03-25,9,15,41.5,2
U085,HR,2025-03-25,6,8,25.7,4
U086,Marketing,2025-03-25,6,7,33.7,2
U087,Sales,2025-03-25,13,14,39.1,6
U088,Engineering,2025-03-25,3,13,29.0,1
U089,Sales,2025-03-25,11,16,39.6,3
U090,Sales,2025-03-25,13,15,28.4,5
U091,Sales,2025-03-25,5,20,18.2,1
U092,Engineering,2025-03-25,2,12,14.4,2
U093,Engineering,2025-03-25,6,14,29.1,2
U094,Marketing,2025-03-25,5,12,10.6,1
U095,Finance,2025-03-25,6,11,27.0,2
U096,Sales,2025-03-25,9,21,28.0,4
U097,Engineering,2025-03-25,4,10,15.3,1
U098,Engineering,2025-03-25,7,11,13.1,2
U099,Sales,2025-03-25,13,18,34.2,3
U100,Finance,2025-03-25,5,11,31.0,2
U001,Engineering,2025-03-26,2,14,50.8,0
U002,Engineering,2025-03-26,5,13,12.9,1
U003,Engineering,2025-03-26,5,16,27.6,3
U004,Sales,2025-03-26,13,13,21.2,4
U005,Sales,2025-03-26,7,12,16.9,3
U006,Finance,2025-03-26,10,22,50.4,2
U007,Engineering,2025-03-26,5,10,11.4,2
U008,Sales,2025-03-26,16,19,26.6,5
U009,Marketing,2025-03-26,11,17,42.4,4
U010,Sales,2025-03-26,5,9,16.3,3
U011,HR,2025-03-26,4,11,16.2,2
U012,Finance,2025-03-26,11,19,20.6,5
U013,Sales,2025-03-26,9,22,17.0,2
U014,Sales,2025-03-26,11,17,14.3,6
U015,Sales,2025-03-26,13,11,6.9,4
U016,Engineering,2025-03-26,4,11,18.1,2
U017,HR,2025-03-26,8,11,25.2,2
U018,Sales,2025-03-26,12,19,14.2,4
U019,Sales,2025-03-26,10,22,35.8,2
U020,Engineering,2025-03-26,3,11,27.7,3
U021,Finance,2025-03-26,3,13,28.1,3
U022,Finance,2025-03-26,9,17,48.1,3
U023,Engineering,2025-03-26,6,18,19.7,4
U024,Finance,2025-03-26,7,9,37.4,2
U025,Marketing,2025-03-26,10,14,24.3,2
U026,Finance,2025-03-26,5,9,20.2,2
U027,Engineering,2025-03-26,3,11,13.5,3
U028,Engineering,2025-03-26,4,13,10.2,2
U029,Sales,2025-03-26,13,23,20.6,4
U030,Sales,2025-03-26,5,16,16.0,2
U031,Sales,2025-03-26,12,20,41.7,4
U032,HR,2025-03-26,4,11,31.3,2
U033,Engineering,2025-03-26,4,14,9.2,2
U034,Marketing,2025-03-26,12,18,17.2,6
U035,Finance,2025-03-26,5,15,21.7,1
U036,Engineering,2025-03-26,5,10,13.5,2
U037,Marketing,2025-03-26,5,10,19.4,2
U038,HR,2025-03-26,7,10,17.2,3
U039,Engineering,2025-03-26,5,13,30.8,2
U040,HR,2025-03-26,7,8,11.7,3
U041,Marketing,2025-03-26,9,14,13.3,2
U042,Marketing,2025-03-26,10,14,12.7,4
U043,HR,2025-03-26,5,14,20.3,3
U044,Engineering,2025-03-26,3,9,16.0,3
U045,Engineering,2025-03-26,3,10,43.8,2
U046,HR,2025-03-26,7,10,8.1,7
U047,Engineering,2025-03-26,3,9,72.3,1
U048,Engineering,2025-03-26,3,9,20.3,2
U049,Engineering,2025-03-26,5,8,44.7,3
U050,HR,2025-03-26,4,13,21.1,1
U051,Finance,2025-03-26,7,16,25.4,2
U052,HR,2025-03-26,3,11,56.0,1
U053,Marketing,2025-03-26,6,23,41.9,2
U054,Engineering,2025-03-26,4,10,34.7,2
U055,Engineering,2025-03-26,8,16,12.8,4
U056,Sales,2025-03-26,14,17,17.1,4
U057,Marketing,2025-03-26,8,15,27.8,3
U058,Marketing,2025-03-26,5,15,39.9,1
U059,Marketing,2025-03-26,11,9,19.1,4
U060,Engineering,2025-03-26,7,9,43.8,4
U061,Engineering,2025-03-26,7,11,12.8,5
U062,Marketing,2025-03-26,12,16,15.3,4
U063,Marketing,2025-03-26,7,14,9.6,4
U064,Engineering,2025-03-26,4,9,34.7,1
U065,Sales,2025-03-26,12,16,16.3,4
U066,Marketing,2025-03-26,11,13,35.5,3
U067,Engineering,2025-03-26,5,14,20.5,2
U068,Engineering,2025-03-26,6,12,19.7,2
U069,HR,2025-03-26,2,11,18.7,2
U070,Engineering,2025-03-26,6,15,37.9,2
U071,Engineering,2025-03-26,7,15,41.8,3
U072,Engineering,2025-03-26,6,11,31.9,2
U073,Marketing,2025-03-26,9,23,30.6,4
U074,Marketing,2025-03-26,10,12,27.8,4
U075,Sales,2025-03-26,14,16,27.1,4
U076,Engineering,2025-03-26,8,14,26.6,4
U077,Engineering,2025-03-26,2,6,25.0,2
U078,Engineering,2025-03-26,3,7,8.3,2
U079,Engineering,2025-03-26,5,10,32.6,2
U080,Sales,2025-03-26,12,16,13.9,5
U081,Sales,2025-03-26,11,16,12.4,5
U082,Sales,2025-03-26,13,15,18.0,3
U083,Marketing,2025-03-26,6,16,23.1,2
U084,Engineering,2025-03-26,3,7,30.6,4
U085,HR,2025-03-26,1,6,26.6,0
U086,Marketing,2025-03-26,10,14,33.2,6
U087,Sales,2025-03-26,16,21,15.9,5
U088,Engineering,2025-03-26,10,11,21.6,2
U089,Sales,2025-03-26,14,18,19.8,4
U090,Sales,2025-03-26,6,13,12.0,2
U091,Sales,2025-03-26,10,23,18.1,4
U092,Engineering,2025-03-26,8,16,35.2,2
U093,Engineering,2025-03-26,6,18,53.3,2
U094,Marketing,2025-03-26,12,15,12.2,4
U095,Finance,2025-03-26,7,16,60.0,3
U096,Sales,2025-03-26,9,23,8.4,3
U097,Engineering,2025-03-26,6,12,99.5,4
U098,Engineering,2025-03-26,13,11,21.3,3
U099,Sales,2025-03-26,11,16,19.5,4
U100,Finance,2025-03-26,8,11,29.1,2
U001,Engineering,2025-03-27,4,10,16.0,4
U002,Engineering,2025-03-27,4,14,41.3,3
U003,Engineering,2025-03-27,3,12,20.5,2
U004,Sales,2025-03-27,14,16,27.3,4
U005,Sales,2025-03-27,7,16,19.0,3
U006,Finance,2025-03-27,8,18,14.7,4
U007,Engineering,2025-03-27,8,16,27.6,2
U008,Sales,2025-03-27,9,14,15.2,4
U009,Marketing,2025-03-27,8,8,39.3,9
U010,Sales,2025-03-27,10,12,23.1,2
U011,HR,2025-03-27,1,16,31.1,0
U012,Finance,2025-03-27,5,7,23.8,2
U013,Sales,2025-03-27,6,12,14.1,2
U014,Sales,2025-03-27,10,15,13.6,4
U015,Sales,2025-03-27,9,14,30.9,3
U016,Engineering,2025-03-27,4,15,64.0,2
U017,HR,2025-03-27,3,8,48.2,3
U018,Sales,2025-03-27,14,14,8.2,4
U019,Sales,2025-03-27,14,17,43.1,4
U020,Engineering,2025-03-27,5,17,11.9,2
U021,Finance,2025-03-27,7,9,18.6,3
U022,Finance,2025-03-27,6,18,19.7,2
U023,Engineering,2025-03-27,7,13,33.3,4
U024,Finance,2025-03-27,10,11,22.7,2
U025,Marketing,2025-03-27,6,21,25.9,2
U026,Finance,2025-03-27,4,11,46.0,2
U027,Engineering,2025-03-27,7,9,32.9,2
U028,Engineering,2025-03-27,8,9,20.7,2
U029,Sales,2025-03-27,11,18,41.1,4
U030,Sales,2025-03-27,8,19,16.8,3
U031,Sales,2025-03-27,8,23,17.9,2
U032,HR,2025-03-27,5,10,28.0,4
